"","OBJECTID","GlobalID","CreationDate","Creator","Memorial","Is it a memorial?","Diameter at Breast Heigh (DBH)","Common Species Name","Height (ft)","SPECIES","SPECIES_BIN","x","y"
"357",370,"d8b694f9-a014-41c0-a556-cb222a25b4f5","6/6/2024 6:09:01 PM","mbell5@macalester.edu_MacGIS",NA,"No",12.3,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1681748002273,44.9374345055728
"358",371,"d8a0b192-8764-47d7-a155-a0f22e5d345d","6/6/2024 6:09:40 PM","mbell5@macalester.edu_MacGIS",NA,"No",7.22,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1683135872437,44.9374231096423
"359",372,"f52691d9-336a-464f-801b-119faa7387f8","6/6/2024 6:10:51 PM","mbell5@macalester.edu_MacGIS",NA,"No",4.41,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1682902867419,44.9373142304127
"360",373,"50f3d80c-18e6-49d3-8262-06fbc83b108f","6/6/2024 6:11:10 PM","mbell5@macalester.edu_MacGIS",NA,"No",9.5,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1681834321388,44.937321874559
"361",374,"2ec191a7-0d86-4f12-931c-fc9bf2ea868a","6/6/2024 6:11:36 PM","mbell5@macalester.edu_MacGIS",NA,"No",8.31,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1681834501051,44.9372104311866
"362",375,"1be72a13-1816-4edc-8053-0b87323f6783","6/6/2024 6:12:03 PM","mbell5@macalester.edu_MacGIS",NA,"No",9.8,"Silver maple",NA,"Silver maple","Acer saccharinum",-93.1682888161997,44.9372054870595
"363",376,"411ca238-11b1-4c46-8176-2e2fccb585dc","6/6/2024 6:14:23 PM","mbell5@macalester.edu_MacGIS",NA,"No",9.3,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1681769472008,44.9369801030909
"364",377,"f301423f-9506-4352-bfe5-3cf276aee327","6/6/2024 6:15:41 PM","mbell5@macalester.edu_MacGIS",NA,"No",11.5,"Silver maple",NA,"Silver maple","Acer saccharinum",-93.1681709446581,44.9367779052592
"365",378,"1380f8a2-d6a1-46d5-b394-c233a38b0cea","6/6/2024 6:17:02 PM","mbell5@macalester.edu_MacGIS",NA,"No",13.6,"Tulip tree",NA,"Tuliptree","Liriodendron tulipifera",-93.1682945546378,44.9368393082468
"366",379,"37b6d571-93c4-4332-aef2-0ae92cfe1080","6/6/2024 6:17:55 PM","mbell5@macalester.edu_MacGIS",NA,"No",11.73,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1685536000196,44.9368455833537
"367",380,"cdf0ad6b-c1ec-4833-803a-8387924d16f9","6/6/2024 6:18:34 PM","mbell5@macalester.edu_MacGIS",NA,"No",9.85,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1686683157797,44.9368466510375
"368",381,"a98f7db2-1d18-4719-a02d-93a87a62a708","6/6/2024 6:19:12 PM","mbell5@macalester.edu_MacGIS",NA,"No",9.86,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1687961756891,44.9368528091372
"369",382,"178b3fcd-53d4-4449-8e3c-df89ac543e54","6/6/2024 6:20:39 PM","mbell5@macalester.edu_MacGIS","Tessa Vriend","Yes",8.5,"Lilac",NA,"Lilac","Syringa sp.",-93.1688877463559,44.9368503214787
"370",383,"9f1a1afd-ed64-4ad9-aed1-6f136ad6af2f","6/6/2024 6:21:03 PM","mbell5@macalester.edu_MacGIS",NA,"No",12.1,"Honey locust",NA,"Honey locust","Gleditsia triacanthos",-93.1688902409774,44.9369074854535
"371",384,"7b2d8ebd-cc09-43ea-a81c-64a25ee5f6aa","6/6/2024 6:21:55 PM","mbell5@macalester.edu_MacGIS",NA,"No",23.6,"Honey locust",NA,"Honey locust","Gleditsia triacanthos",-93.1691286664302,44.9369296168132
"372",385,"ea534fbc-cda8-457c-ba78-698b6c126ef0","6/6/2024 6:23:20 PM","mbell5@macalester.edu_MacGIS",NA,"No",6,"Crabapple",NA,"Crabapple","Malus sp.",-93.1692049648389,44.936837485744
"373",386,"7cb55ba0-84e7-48c7-86af-73a38979b29a","6/6/2024 6:25:00 PM","mbell5@macalester.edu_MacGIS",NA,"No",6.25,"Crabapple",NA,"Crabapple","Malus sp.",-93.1692928901423,44.9368289576255
"374",387,"6eb6be35-46a9-4e13-b60e-8fff203f844f","6/6/2024 6:25:48 PM","mbell5@macalester.edu_MacGIS",NA,"No",5.75,"Crabapple",NA,"Crabapple","Malus sp.",-93.169299522404,44.9368606307623
"375",392,"849c8444-7962-4421-8b59-0dd73508194f","6/6/2024 6:32:07 PM","mbell5@macalester.edu_MacGIS",NA,"No",6.25,"Crabapple",NA,"Crabapple","Malus sp.",-93.1689314934119,44.9370079359274
"376",393,"cbc255e2-95c6-4f7b-b3be-926665934af7","6/6/2024 6:32:28 PM","mbell5@macalester.edu_MacGIS",NA,"No",5,"Crabapple",NA,"Crabapple","Malus sp.",-93.1689316452272,44.9369773737947
"377",394,"be9b1462-ac20-4a1e-8c1b-aeb3317c7a79","6/6/2024 6:32:58 PM","mbell5@macalester.edu_MacGIS",NA,"No",8.11,"Crabapple",NA,"Crabapple","Malus sp.",-93.1689329046652,44.93694798298
"378",395,"d5d44d17-3d3f-46f8-87f9-b97b80d304aa","6/6/2024 6:34:07 PM","mbell5@macalester.edu_MacGIS",NA,"No",7.5,"White oak",NA,"White oak","Quercus alba",-93.1690009646244,44.9371890223185
"379",396,"358aaf1f-282e-404f-ac8b-5904d41a7411","6/6/2024 6:34:47 PM","mbell5@macalester.edu_MacGIS",NA,"No",7.4,"White oak",NA,"White oak","Quercus alba",-93.1690085688633,44.9372617349848
"380",397,"e6faafa6-5546-4cbe-8e5c-e071af0df2fc","6/6/2024 6:35:17 PM","mbell5@macalester.edu_MacGIS",NA,"No",6.25,"White oak",NA,"White oak","Quercus alba",-93.1690014281551,44.9373450791566
"381",398,"a77a2c67-37c5-404f-aa12-5c76a986d782","6/6/2024 6:35:47 PM","mbell5@macalester.edu_MacGIS",NA,"No",7.5,"White oak",NA,"White oak","Quercus alba",-93.1690032804812,44.9374396538035
"382",399,"aec159b9-3f6a-453b-9e88-2ff1a11fbd29","6/6/2024 6:37:39 PM","mbell5@macalester.edu_MacGIS",NA,"No",3.7,"Japanese maple",NA,"Japanese maple","Acer palmatum",-93.1695249564212,44.9375700629855
"383",400,"cccc215e-e7cf-42b7-a13e-080b1e6ac16e","6/6/2024 6:38:18 PM","mbell5@macalester.edu_MacGIS",NA,"No",10.8,"Kentucky coffeetree",NA,"Kentucky coffeetree","Gymnocladus Dioicus",-93.1693347525328,44.9376195172768
"384",401,"54af5574-2a1b-4e9b-8a82-3644144f419c","6/6/2024 6:39:20 PM","mbell5@macalester.edu_MacGIS",NA,"No",7.9,"Honey locust",NA,"Honey locust","Gleditsia triacanthos",-93.1690942241239,44.9376093378522
"385",402,"8def30dc-279a-46bf-a044-8cc8d0e98f8e","6/6/2024 6:40:02 PM","mbell5@macalester.edu_MacGIS",NA,"No",7.6,"Honey locust",NA,"Honey locust","Gleditsia triacanthos",-93.1690925972749,44.9377146027312
"386",403,"b8debefe-889b-47f3-8637-a01c7dc5d678","6/6/2024 6:41:24 PM","mbell5@macalester.edu_MacGIS",NA,"No",26.1,"Green ash",NA,"Green ash","Fraxinus pennsylvanica",-93.1690222169674,44.9377635831567
"387",404,"2f7b7541-59bf-4f11-a755-b9d7da84ea5d","6/6/2024 6:41:46 PM","mbell5@macalester.edu_MacGIS",NA,"No",29.75,"Green ash",76.7,"Green ash","Fraxinus pennsylvanica",-93.1690454536888,44.9379154599822
"388",405,"3f843f01-7dad-481c-b6b2-a2da920ac531","6/6/2024 6:43:02 PM","mbell5@macalester.edu_MacGIS",NA,"No",5.6,"Honey locust",NA,"Honey locust","Gleditsia triacanthos",-93.1691047586672,44.9378302267622
"389",406,"154e4611-ab0e-426a-ab6a-613e6f1b01dc","6/6/2024 6:44:45 PM","mbell5@macalester.edu_MacGIS",NA,"No",5.2,"Honey locust",NA,"Honey locust","Gleditsia triacanthos",-93.1691118176288,44.9379424377258
"390",407,"61179dfc-0e43-4ef2-9170-de1ca3f9daf0","6/6/2024 6:47:21 PM","mbell5@macalester.edu_MacGIS",NA,"No",0.5,"Eastern white pine",NA,"Eastern white pine","Pinus strobus",-93.168988871504,44.9376572786782
"391",408,"e19b2083-a76d-4db9-b4d4-8850180c31eb","6/6/2024 6:47:41 PM","mbell5@macalester.edu_MacGIS",NA,"No",0.5,"Eastern white pine",NA,"Eastern white pine","Pinus strobus",-93.1689658198355,44.9376189723139
"392",409,"7d50ba8e-376c-4eba-9570-c265f53a529f","6/6/2024 6:47:56 PM","mbell5@macalester.edu_MacGIS",NA,"No",0.5,"Eastern white pine",NA,"Eastern white pine","Pinus strobus",-93.1689835040702,44.9375853658345
"393",410,"3f6065cb-ba8c-41f4-9eed-ca7eb83d9765","6/6/2024 6:53:55 PM","mbell5@macalester.edu_MacGIS",NA,"No",7.5,"Serviceberry",NA,"Serviceberry","Amelanchier arborea",-93.1691532344549,44.9379885278282
"394",411,"b37fb3ce-6e35-4641-a5b0-40ef784499ee","6/6/2024 6:54:16 PM","mbell5@macalester.edu_MacGIS",NA,"No",7.5,"Serviceberry",NA,"Serviceberry","Amelanchier arborea",-93.1691548954399,44.9380023762812
"395",412,"a72117bc-977d-4cf2-be8f-0dcc270add8d","6/6/2024 6:54:36 PM","mbell5@macalester.edu_MacGIS",NA,"No",7.5,"Serviceberry",NA,"Serviceberry","Amelanchier arborea",-93.1691758737967,44.9380022993383
"396",413,"0c9de505-6669-476f-b924-537d115531f5","6/6/2024 6:55:00 PM","mbell5@macalester.edu_MacGIS",NA,"No",7.5,"Serviceberry",NA,"Serviceberry","Amelanchier arborea",-93.1691748209712,44.9379902237519
"397",414,"2724b6aa-56ac-4d52-b296-1fb5bc4d4c7c","6/6/2024 6:56:13 PM","mbell5@macalester.edu_MacGIS",NA,"No",5.5,"Eastern redbud",NA,"Eastern redbud","Cercis canadensis",-93.1690818309662,44.9380777065166
"398",415,"12730cfc-a650-4fe7-bfbe-8e041e9be5b2","6/6/2024 6:56:35 PM","mbell5@macalester.edu_MacGIS",NA,"No",6.75,"Eastern redbud",NA,"Eastern redbud","Cercis canadensis",-93.169079755858,44.9381213642293
"399",417,"b02b4a9c-75c9-4aae-9eda-d3fd8cd6d2bd","6/6/2024 6:57:46 PM","mbell5@macalester.edu_MacGIS",NA,"No",7.75,"Eastern redbud",NA,"Eastern redbud","Cercis canadensis",-93.1691750194989,44.9381246486036
"400",418,"325fe6e2-d8ea-4caf-8e50-caf34c97df1d","6/6/2024 6:58:36 PM","mbell5@macalester.edu_MacGIS",NA,"No",8.5,"Eastern redbud",NA,"Eastern redbud","Cercis canadensis",-93.169083767734,44.9381744871306
"401",419,"62922553-a136-48e5-86a0-ea446cdcbdc9","6/6/2024 6:58:58 PM","mbell5@macalester.edu_MacGIS",NA,"No",5.8,"Eastern redbud",NA,"Eastern redbud","Cercis canadensis",-93.1690816324386,44.9382259744754
"402",420,"ad576935-ccf4-4bb4-9273-c12e2829825f","6/6/2024 6:59:22 PM","mbell5@macalester.edu_MacGIS",NA,"No",8.6,"Eastern redbud",NA,"Eastern redbud","Cercis canadensis",-93.1690824202611,44.9382592295691
"403",421,"beb93af1-e105-4d9e-93a5-afcfa0fdf7e9","6/6/2024 6:59:40 PM","mbell5@macalester.edu_MacGIS",NA,"No",6.52,"Eastern redbud",NA,"Eastern redbud","Cercis canadensis",-93.169085491601,44.9383043827535
"404",422,"9038e025-30a8-48f4-a2c5-934340ee0b27","6/6/2024 6:59:58 PM","mbell5@macalester.edu_MacGIS",NA,"No",7.75,"Eastern redbud",NA,"Eastern redbud","Cercis canadensis",-93.1690842375529,44.9383493146134
"405",423,"bad417e5-59db-4676-b4c2-fa63f960e071","6/6/2024 7:00:48 PM","mbell5@macalester.edu_MacGIS",NA,"No",7.8,"Eastern redbud",NA,"Eastern redbud","Cercis canadensis",-93.1691652961342,44.9383759322407
"406",424,"1b78643d-c304-4734-ad88-d574207e2d32","6/10/2024 3:35:55 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.36,"Gray birch",NA,"Gray birch","Betula populifolia",-93.1685879992068,44.9399319969146
"407",425,"14493e19-1c93-4a03-a55b-b9e6b428a469","6/10/2024 3:38:00 PM","areynol1@macalester.edu_MacGIS",NA,"No",2.89,"Gray birch",NA,"Gray birch","Betula populifolia",-93.168621549486,44.9399310488318
"408",426,"5cf81f66-f17d-4edd-8076-44e65c8b6cae","6/10/2024 3:41:11 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.53,"Gray birch",NA,"Gray birch","Betula populifolia",-93.1688808472945,44.9399351082285
"409",427,"ad36391e-237a-4c31-a4e3-e019cbe97cb6","6/10/2024 3:45:54 PM","areynol1@macalester.edu_MacGIS",NA,"No",12.47,"Norway maple",NA,"Norway maple","Acer platanoides",-93.1709017323919,44.9407955266125
"410",428,"72c683db-7ae7-423e-adce-324e94655d72","6/10/2024 3:47:26 PM","areynol1@macalester.edu_MacGIS",NA,"No",7.79,"Norway maple",NA,"Norway maple","Acer platanoides",-93.170800163476,44.9408618544917
"411",429,"a3d189ed-568d-44bc-b1e3-b10fc83d98c2","6/10/2024 3:48:16 PM","areynol1@macalester.edu_MacGIS",NA,"No",8,"Norway maple",NA,"Norway maple","Acer platanoides",-93.1707259850914,44.9409254983318
"412",430,"9a22746a-a2a8-4c30-9499-2468480ef230","6/10/2024 3:49:22 PM","areynol1@macalester.edu_MacGIS",NA,"No",4.78,"Norway maple",NA,"Norway maple","Acer platanoides",-93.1706071936749,44.9410298319575
"413",431,"fa93245a-0a9b-445d-8132-e969b549b73f","6/10/2024 3:50:53 PM","areynol1@macalester.edu_MacGIS",NA,"No",17.78,"Norway maple",NA,"Norway maple","Acer platanoides",-93.1705111134654,44.9410857156052
"414",432,"062e1e87-62b4-44b5-af52-b040bf20ff09","6/10/2024 3:52:45 PM","areynol1@macalester.edu_MacGIS",NA,"No",15.78,"Silver maple",NA,"Silver maple","Acer saccharinum",-93.1704059593731,44.9407661263066
"415",433,"3e567b83-4528-403f-a165-4b589f4c7769","6/10/2024 3:54:34 PM","areynol1@macalester.edu_MacGIS",NA,"No",19.7,"Silver maple",NA,"Silver maple","Acer saccharinum",-93.1702961034987,44.9408082075841
"416",434,"65e4449f-fc56-4e40-8be9-287525890238","6/10/2024 3:55:52 PM","areynol1@macalester.edu_MacGIS",NA,"No",13.1,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1703545335181,44.9408387734005
"417",435,"5d965315-8de7-41f6-91ef-849aaf9a1978","6/10/2024 3:57:23 PM","areynol1@macalester.edu_MacGIS",NA,"No",20.6,"American basswood",NA,"American basswood","Tilia americana",-93.1702525675468,44.9408487665814
"418",436,"d83515af-b42d-472e-a85a-fb2147eb9991","6/10/2024 3:58:42 PM","areynol1@macalester.edu_MacGIS",NA,"No",13.4,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1701670829661,44.9407939687534
"419",437,"a325c131-10a4-4194-807a-e727340a5fba","6/10/2024 3:59:53 PM","areynol1@macalester.edu_MacGIS",NA,"No",19.46,"Honey locust",NA,"Honey locust","Gleditsia triacanthos",-93.1701019057006,44.9407379938935
"420",438,"3edb145c-932f-42d1-a037-c169d78d9597","6/10/2024 4:01:10 PM","areynol1@macalester.edu_MacGIS",NA,"No",19.3,"Honey locust",NA,"Honey locust","Gleditsia triacanthos",-93.1700588377709,44.9407902604127
"421",439,"52a586c3-5b14-4814-ae91-34aae3567a87","6/10/2024 4:03:30 PM","areynol1@macalester.edu_MacGIS",NA,"No",7.5,"Gray birch",NA,"Gray birch","Betula populifolia",-93.1697326801525,44.941011859421
"422",440,"d2416bcc-6588-4cd5-ad5d-17080e1585b5","6/10/2024 4:13:42 PM","areynol1@macalester.edu_MacGIS",NA,"No",1.53,"Sweet cherry",NA,"Sweet cherry","Prunus avium",-93.1688724049274,44.9404422673049
"423",441,"95bd2583-082c-418b-8d56-f578967d9949","6/10/2024 4:18:30 PM","areynol1@macalester.edu_MacGIS",NA,"No",5.1,"Crabapple",NA,"Crabapple","Malus sp.",-93.1688207841379,44.9404398338503
"424",442,"4fc2b8c8-329a-4b27-a9f3-745bba35a40e","6/10/2024 4:19:28 PM","areynol1@macalester.edu_MacGIS",NA,"No",5.9,"Crabapple",NA,"Crabapple","Malus sp.",-93.1687875060482,44.9404372261688
"425",443,"85fc1954-4ad8-48a9-bd34-cdcd22bc48a3","6/10/2024 4:23:37 PM","areynol1@macalester.edu_MacGIS",NA,"No",5.1,"Crabapple",NA,"Crabapple","Malus sp.",-93.1687703015139,44.9404558614562
"426",444,"ddc1b65a-455f-4883-9ff7-aa6ea305e5c1","6/10/2024 4:37:32 PM","areynol1@macalester.edu_MacGIS",NA,"No",11.45,"White spruce",NA,"White spruce","Picea glauca",-93.1677641874974,44.9399543070598
"427",445,"fab35782-85f1-43dc-8f9b-b96615bf17e8","6/10/2024 4:39:09 PM","areynol1@macalester.edu_MacGIS",NA,"No",6.4,"White spruce",NA,"White spruce","Picea glauca",-93.167739272723,44.9399473182103
"428",446,"ea735b47-51d5-4fc7-be31-83742cd426f8","6/10/2024 4:41:33 PM","areynol1@macalester.edu_MacGIS",NA,"No",11.2,"White spruce",NA,"White spruce","Picea glauca",-93.1676678449798,44.9399194817117
"429",447,"7530f7aa-94bd-4b1a-8c20-2937cbfafc7c","6/10/2024 4:42:57 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.2,"White spruce",NA,"White spruce","Picea glauca",-93.1676244635381,44.9399238825716
"430",448,"fff7f93b-e3da-4a0b-81e6-48770b00378e","6/10/2024 4:44:18 PM","areynol1@macalester.edu_MacGIS",NA,"No",10.29,"White spruce",NA,"White spruce","Picea glauca",-93.1676032031103,44.9399438234674
"431",449,"c134d811-cbf6-4c0c-9ef0-e8b8a62b0925","6/10/2024 4:47:20 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.8,"White spruce",NA,"White spruce","Picea glauca",-93.1675078810789,44.939913804659
"432",450,"a2730edb-4729-4bf9-acde-805fed2e2ff8","6/10/2024 4:48:24 PM","areynol1@macalester.edu_MacGIS",NA,"No",10.6,"White spruce",NA,"White spruce","Picea glauca",-93.1674871982678,44.9399614834901
"433",451,"68045034-f7c1-4af9-9435-d78255970e8d","6/10/2024 4:49:10 PM","areynol1@macalester.edu_MacGIS",NA,"No",9.6,"White spruce",NA,"White spruce","Picea glauca",-93.1674682653748,44.9399248478231
"434",452,"50515438-7a56-4f28-92f0-bcb75f338806","6/10/2024 4:49:54 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.5,"White spruce",NA,"White spruce","Picea glauca",-93.1674459620029,44.939957396117
"435",453,"5d5edd1f-f362-4343-a494-d663e7aa4534","6/10/2024 4:50:52 PM","areynol1@macalester.edu_MacGIS",NA,"No",13.48,"White spruce",NA,"White spruce","Picea glauca",-93.1674128671696,44.9399280443439
"436",454,"08819305-5e5c-4cbb-b6ea-900a31a913ee","6/10/2024 4:51:39 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.7,"White spruce",NA,"White spruce","Picea glauca",-93.1673876685275,44.93996350047
"437",455,"286e376a-e270-431e-9c13-3eb5f5af7dfe","6/10/2024 4:52:32 PM","areynol1@macalester.edu_MacGIS",NA,"No",9,"White spruce",NA,"White spruce","Picea glauca",-93.1673708673368,44.9399403319035
"438",456,"d036e60e-743b-47ad-8081-1ffd4821451b","6/10/2024 4:53:17 PM","areynol1@macalester.edu_MacGIS",NA,"No",11.7,"White spruce",NA,"White spruce","Picea glauca",-93.1673584768741,44.9398986124362
"439",457,"bd721174-8622-485a-adb4-0487e5caa527","6/10/2024 4:54:05 PM","areynol1@macalester.edu_MacGIS",NA,"No",12,"White spruce",NA,"White spruce","Picea glauca",-93.1673309138662,44.9399196406793
"440",458,"64ee2e4f-3da4-4a1d-8965-bc2ba60a111a","6/10/2024 4:54:47 PM","areynol1@macalester.edu_MacGIS",NA,"No",11.8,"White spruce",NA,"White spruce","Picea glauca",-93.1672970509732,44.9399544692067
"441",459,"2830b01f-e459-42b5-890d-4dc5b635b4ff","6/10/2024 4:55:41 PM","areynol1@macalester.edu_MacGIS",NA,"No",13.42,"White spruce",NA,"White spruce","Picea glauca",-93.1672912676194,44.9399309846089
"442",460,"1c160586-e91d-48e9-953f-675cf8fb9985","6/10/2024 4:56:45 PM","areynol1@macalester.edu_MacGIS",NA,"No",1.9,"Red pine",NA,"Red pine","Pinus resinosa",-93.1672909532091,44.9398830329639
"443",467,"8289a95e-2a3b-488d-8b0c-7e1ba59d5d04","6/13/2024 7:53:13 PM","areynol1@macalester.edu_MacGIS","Grace M. Hill","Yes",29.04,"American elm",NA,"American elm","Ulmus americana",-93.1680869719419,44.9388649671873
"444",468,"b1093f1c-1390-472a-97d1-b86405403ddd","6/13/2024 7:54:31 PM","areynol1@macalester.edu_MacGIS",NA,"No",15.61,"Black maple",NA,"Black maple","Acer nigrum",-93.1679165525494,44.9388164086557
"445",469,"5de1029a-5681-4d67-8917-90e548b2d40d","6/13/2024 7:55:58 PM","areynol1@macalester.edu_MacGIS",NA,"No",14.14,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1678780094338,44.9387718078206
"446",470,"e4b145aa-44fc-45e1-a9c1-e74469f68043","6/13/2024 8:00:43 PM","areynol1@macalester.edu_MacGIS",NA,"No",6.02,"Norway spruce",NA,"Norway spruce","Picea abies",-93.1672695993565,44.9380283270192
"447",471,"a91a5ea0-48a7-4b8e-912b-9f6607cbed53","6/13/2024 8:01:11 PM","areynol1@macalester.edu_MacGIS",NA,"No",7,"Norway spruce",NA,"Norway spruce","Picea abies",-93.1672699263433,44.9380517354524
"448",472,"c1a57571-5097-412f-8a91-4f28661c3880","6/13/2024 8:01:37 PM","areynol1@macalester.edu_MacGIS",NA,"No",7.22,"Norway spruce",NA,"Norway spruce","Picea abies",-93.1672689372981,44.93808450737
"449",473,"9f7f34a4-3f55-4d7e-89f2-e7f28811c9ea","6/13/2024 8:02:53 PM","areynol1@macalester.edu_MacGIS",NA,"No",5.61,"American hornbeam",NA,"American hornbeam","Carpinus caroliniana",-93.1673369595281,44.9381078044994
"450",474,"f2a322fa-0410-40d4-9d9b-2f84c5bbe6de","6/13/2024 8:03:29 PM","areynol1@macalester.edu_MacGIS",NA,"No",5.97,"American hornbeam",NA,"American hornbeam","Carpinus caroliniana",-93.1673645440955,44.9381097700372
"451",475,"018f545b-827f-41bd-a134-e0e1174a9517","6/13/2024 8:04:01 PM","areynol1@macalester.edu_MacGIS",NA,"No",4.84,"American hornbeam",NA,"American hornbeam","Carpinus caroliniana",-93.1674173264066,44.9381153690537
"452",476,"f21cf504-75b5-4b5d-93b7-e79611601edb","6/13/2024 8:04:35 PM","areynol1@macalester.edu_MacGIS",NA,"No",7,"American hornbeam",NA,"American hornbeam","Carpinus caroliniana",-93.1674609989025,44.9381135128892
"453",477,"71e3cb6d-e715-416e-a962-9dfb331c58f0","6/13/2024 8:05:14 PM","areynol1@macalester.edu_MacGIS",NA,"No",6.98,"American hornbeam",NA,"American hornbeam","Carpinus caroliniana",-93.1675382055079,44.9381187888729
"454",478,"62c69201-f58a-4535-98ee-033efecb9842","6/13/2024 8:06:25 PM","areynol1@macalester.edu_MacGIS",NA,"No",6.5,"American hornbeam",NA,"American hornbeam","Carpinus caroliniana",-93.1679140372666,44.9381252094589
"455",479,"973cb240-bcce-4d43-9192-848c6c3fd606","6/13/2024 8:06:58 PM","areynol1@macalester.edu_MacGIS",NA,"No",7.74,"American hornbeam",NA,"American hornbeam","Carpinus caroliniana",-93.1680102342571,44.9381340890322
"456",480,"1b5909ad-9d42-4a5b-822d-865f8d56f94e","6/13/2024 8:07:26 PM","areynol1@macalester.edu_MacGIS",NA,"No",7.8,"American hornbeam",NA,"American hornbeam","Carpinus caroliniana",-93.1680856720797,44.9381275101104
"457",481,"05e83f90-d0ca-4bde-84a8-3a34afec9295","6/14/2024 4:20:04 PM","areynol1@macalester.edu_MacGIS","Shannon Katherine Beattie","Yes",12.5,"American elm",NA,"American elm","Ulmus americana",-93.1690085868296,44.9395942978596
"458",482,"b17b1f26-bfd9-491f-b286-208eae4ab460","6/14/2024 4:21:04 PM","areynol1@macalester.edu_MacGIS",NA,"No",2.14,"Ohio buckeye",NA,"Ohio buckeye","Aesculus glabra",-93.1689912457513,44.9395170842444
"459",483,"a024becb-b267-47c3-a6cd-8afb08d3d91e","6/14/2024 4:22:07 PM","areynol1@macalester.edu_MacGIS",NA,"No",9.55,"Norway maple",NA,"Norway maple","Acer platanoides",-93.1691069893578,44.9396455460894
"460",484,"3a117a91-22b1-43d9-827d-ead96fbee42f","6/14/2024 4:22:49 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.74,"Norway maple",NA,"Norway maple","Acer platanoides",-93.1691086989414,44.9395956125246
"461",485,"6001eeb1-eb43-401a-b1aa-c2f04c8ec181","6/14/2024 4:23:20 PM","areynol1@macalester.edu_MacGIS",NA,"No",7.18,"Norway maple",NA,"Norway maple","Acer platanoides",-93.1691000560606,44.9395391703017
"462",486,"c0f24dd3-f608-4e5c-a472-5c603edf1577","6/14/2024 4:24:18 PM","areynol1@macalester.edu_MacGIS",NA,"No",9.1,"Red maple",NA,"Red maple","Acer rubrum",-93.1691158744206,44.9394225282803
"463",487,"71f5baa5-dc56-43d4-aab1-eb03eb23bd8b","6/14/2024 4:25:31 PM","areynol1@macalester.edu_MacGIS",NA,"No",37.06,"American elm",NA,"American elm","Ulmus americana",-93.1691191514747,44.9393551311011
